page_a,page_b,width,jaccard,indexable_a,indexable_b,set_a,set_b
target/arachidonate-5-lipoxygenase-arachidonate-5-lipoxygenase,target/phosphodiesterase-4a-phosphodiesterase-4a,390,0.5161,false,false,hub,hub
target/atm,target/vrac,390,0.5161,false,false,hub,hub
target/beta-amyloid-a4-protein,target/cysteinyl-leukotriene-receptor-1,390,0.5161,false,false,hub,hub
target/d1-receptor,target/serotonin-7-receptor,390,0.5161,false,false,hub,hub
target/fibroblast-growth-factor-receptor-4,target/vrac,390,0.5161,false,false,hub,hub
target/finc,target/m5-receptor,390,0.5161,false,false,hub,hub
target/glun1,target/null,390,0.5161,false,false,hub,hub
target/gper1,target/pgrc1,390,0.5161,false,false,hub,hub
target/histamine-h1-receptor-histamine-h1-receptor-hrh1-human,target/nitric-oxide-synthase-inducible,390,0.5161,false,false,hub,hub
target/nitric-oxide-synthase-inducible,target/pd2r,390,0.5161,false,false,hub,hub
target/pgrc1,target/trace-amine-associated-receptor-1,390,0.5161,false,false,hub,hub
target/pregnane-x-receptor,target/vitamin-d-receptor,390,0.5161,false,false,hub,hub
target/rxfp1,target/vrac,390,0.5161,false,false,hub,hub
target/abcb1,target/apj,390,0.516,false,false,hub,hub
target/abcb1,target/h2-receptor,390,0.516,false,false,hub,hub
target/abcg2,target/streptococcus-pneumoniae,390,0.516,false,false,hub,hub
target/acvr1,target/tpa,390,0.516,false,false,hub,hub
target/acyl-coenzyme-a-cholesterol-acyltransferase-1,target/neprilysin,390,0.516,false,false,hub,hub
target/aryl-hydrocarbon-receptor,target/ripk1,390,0.516,false,false,hub,hub
target/cysteinyl-leukotriene-receptor-1,target/map2,390,0.516,false,false,hub,hub
target/dopamine-beta-hydroxylase,target/pregnane-x-receptor,390,0.516,false,false,hub,hub
target/finc,target/q9z1j7,390,0.516,false,false,hub,hub
target/hepatocyte-growth-factor-receptor-hepatocyte-growth-factor-receptor,target/kir2-3,390,0.516,false,false,hub,hub
target/kir2-3,target/mu-type-opioid-receptor,390,0.516,false,false,hub,hub
target/plasmodium-falciparum,target/serotonin-3-receptor,390,0.516,false,false,hub,hub
target/serum-albumin,target/streptococcus-pneumoniae,390,0.516,false,false,hub,hub
target/apj,target/m2-receptor,390,0.5159,false,false,hub,hub
target/aryl-hydrocarbon-receptor,target/serotonin-1b-receptor,390,0.5159,false,false,hub,hub
target/beta-amyloid-a4-protein,target/human-immunodeficiency-virus-type-1-protease,390,0.5159,false,false,hub,hub
target/beta-amyloid-a4-protein,target/scn1b,390,0.5159,false,false,hub,hub
target/cyclin-dependent-kinase-2-cyclin-e,target/hepatitis-b-virus,390,0.5159,false,false,hub,hub
target/cysteinyl-leukotriene-receptor-1,target/hepatocyte-growth-factor-receptor-hepatocyte-growth-factor-receptor,390,0.5159,false,false,hub,hub
target/hepatitis-b-virus,target/peptidoglycan-biosynthesis,390,0.5159,false,false,hub,hub
target/hmdh,target/monoamine-oxidase,390,0.5159,false,false,hub,hub
target/hmg-coa-reductase,target/serotonin-3-receptor-chembl2111332,390,0.5159,false,false,hub,hub
target/human-immunodeficiency-virus-type-1-protease,target/peptidoglycan-biosynthesis,390,0.5159,false,false,hub,hub
target/hypoxia-inducible-factor-1-alpha,target/trpc4,390,0.5159,false,false,hub,hub
target/integrin-alpha-iib-beta-3,target/serotonin-2-receptor,390,0.5159,false,false,hub,hub
target/kcnq1,target/prostaglandin-biosynthetic-process,390,0.5159,false,false,hub,hub
target/m2-receptor,target/monoamine-oxidase,390,0.5159,false,false,hub,hub
target/thromboxane-a2-receptor,target/tlr4,390,0.5159,false,false,hub,hub
target/tlr4,target/tpa,390,0.5159,false,false,hub,hub
target/2b-adrenoceptor,target/clk1,390,0.5158,false,false,hub,hub
target/anandamide-amidohydrolase,target/integrin-alpha-iib-beta-3,390,0.5158,false,false,hub,hub
target/aryl-hydrocarbon-receptor,target/map-kinase-p38-beta,390,0.5158,false,false,hub,hub
target/aryl-hydrocarbon-receptor,target/peroxisome-proliferator-activated-receptor-alpha-peroxisome-proliferator-activated-receptor-alpha,390,0.5158,false,false,hub,hub
target/beta-amyloid-a4-protein,target/mycobacterium-tuberculosis-h37rv,390,0.5158,false,false,hub,hub
target/clk2,target/dyr1a,390,0.5158,false,false,hub,hub
target/cytochrome-p450-1a1,target/serotonin-1b-receptor,390,0.5158,false,false,hub,hub
target/hepatitis-b-virus,target/matrix-metalloproteinase-1,390,0.5158,false,false,hub,hub
target/hmdh,target/phosphodiesterase-4a,390,0.5158,false,false,hub,hub
target/human-immunodeficiency-virus-type-1-protease,target/matrix-metalloproteinase-1,390,0.5158,false,false,hub,hub
target/kcma1,target/rara,390,0.5158,false,false,hub,hub
target/kpcd1,target/m3k7,390,0.5158,false,false,hub,hub
target/mycobacterium-tuberculosis,target/pregnane-x-receptor,390,0.5158,false,false,hub,hub
target/null,target/thiazide-sensitive-sodium-chloride-cotransporter,390,0.5158,false,false,hub,hub
target/pd2r,target/tspo,390,0.5158,false,false,hub,hub
target/prostaglandin-biosynthetic-process,target/smooth-muscle-contraction,390,0.5158,false,false,hub,hub
target/sulfonylurea-receptors-k-atp-channels,target/xanthine-dehydrogenase,390,0.5158,false,false,hub,hub
target/2b-adrenoceptor,target/abl2,390,0.5157,false,false,hub,hub
target/asic3,target/cyclin-dependent-kinase-8,390,0.5157,false,false,hub,hub
target/carbonic-anhydrase-vii,target/catechol-o-methyltransferase,390,0.5157,false,false,hub,hub
target/cyclin-dependent-kinase-2-cyclin-e,target/pregnane-x-receptor,390,0.5157,false,false,hub,hub
target/dna-topoisomerase-1,target/integrin-alpha-iib-beta-3,390,0.5157,false,false,hub,hub
target/hepatitis-b-virus,target/mu-type-opioid-receptor,390,0.5157,false,false,hub,hub
target/hmdh,target/monoamine-oxidase-b,390,0.5157,false,false,hub,hub
target/hmg-coa-reductase,target/lipid-oxidation,390,0.5157,false,false,hub,hub
target/kcnj8,target/tlr4,390,0.5157,false,false,hub,hub
target/kna1-2,target/trpc4,390,0.5157,false,false,hub,hub
target/map2,target/tlr4,390,0.5157,false,false,hub,hub
target/neuronal-acetylcholine-receptor-alpha3-beta4,target/serotonin-3-receptor-chembl2111332,390,0.5157,false,false,hub,hub
target/opioid-receptors-mu-kappa-delta,target/pregnane-x-receptor,390,0.5157,false,false,hub,hub
target/serotonin-2-receptor-chembl2095200,target/serotonin-7-receptor,390,0.5157,false,false,hub,hub
target/5ht1f,target/rorg,390,0.5156,false,false,hub,hub
target/aoxa,target/vitamin-d-receptor,390,0.5156,false,false,hub,hub
target/arachidonate-5-lipoxygenase,target/mycobacterium-tuberculosis-h37rv,390,0.5156,false,false,hub,hub
target/aryl-hydrocarbon-receptor-aryl-hydrocarbon-receptor,target/opioid-receptors-mu-kappa-delta,390,0.5156,false,false,hub,hub
target/camp-dependent-protein-kinase,target/serotonin-7-receptor,390,0.5156,false,false,hub,hub
target/d1-receptor,target/kv11-1,390,0.5156,false,false,hub,hub
target/human-immunodeficiency-virus-type-1-protease,target/platelet-activating-factor-receptor,390,0.5156,false,false,hub,hub
target/kir2-3,target/prostaglandin-secretion,390,0.5156,false,false,hub,hub
target/kv11-1,target/m2-receptor,390,0.5156,false,false,hub,hub
target/pd2r,target/vitamin-d-receptor,390,0.5156,false,false,hub,hub
target/rara,target/serotonin-3-receptor-chembl2111332,390,0.5156,false,false,hub,hub
target/serotonin-2-receptor,target/serotonin-7-receptor,390,0.5156,false,false,hub,hub
target/type-1-angiotensin-ii-receptor,target/type-1-angiotensin-ii-receptor-type-1-angiotensin-ii-receptor,390,0.5156,false,false,hub,hub
target/alpha-2b-adrenergic-receptor,target/beta-2-adrenergic-receptor-beta-2-adrenergic-receptor,390,0.5155,false,false,hub,hub
target/apj,target/neprilysin,390,0.5155,false,false,hub,hub
target/co5,target/tlr4,390,0.5155,false,false,hub,hub
target/comt,target/prostaglandin-biosynthetic-process,390,0.5155,false,false,hub,hub
target/cyp11b1,target/kna1-2,390,0.5155,false,false,hub,hub
target/h2-receptor,target/neprilysin,390,0.5155,false,false,hub,hub
target/hepatitis-b-virus,target/pncb,390,0.5155,false,false,hub,hub
target/kir2-3,target/m4-receptor,390,0.5155,false,false,hub,hub
target/lipid-oxidation,target/serotonin-3-receptor-chembl2111332,390,0.5155,false,false,hub,hub
target/mmp13-mmp13,target/serotonin-3-receptor,390,0.5155,false,false,hub,hub
target/response-to-oxidative-stress,target/streptococcus-pneumoniae,390,0.5155,false,false,hub,hub
target/serotonin-3-receptor,target/trpc4,390,0.5155,false,false,hub,hub
target/serotonin-3-receptor-chembl2111332,target/tlr4,390,0.5155,false,false,hub,hub
target/abcg2,target/cp51,390,0.5154,false,false,hub,hub
target/acvr1,target/scn1b,390,0.5154,false,false,hub,hub
target/anandamide-amidohydrolase,target/prostaglandin-biosynthetic-process,390,0.5154,false,false,hub,hub
target/apj,target/cysltr1,390,0.5154,false,false,hub,hub
target/carbonic-anhydrase-xii,target/mycobacterium-tuberculosis-h37rv,390,0.5154,false,false,hub,hub
target/catechol-o-methyltransferase,target/kcnk2,390,0.5154,false,false,hub,hub
target/clk1,target/mdr1a,390,0.5154,false,false,hub,hub
target/cp51,target/kcna5,390,0.5154,false,false,hub,hub
target/cyp11b1,target/streptococcus-pneumoniae,390,0.5154,false,false,hub,hub
target/d1-receptor,target/kca2-2,390,0.5154,false,false,hub,hub
target/human-immunodeficiency-virus-type-1-protease,target/oxytocin-receptor,390,0.5154,false,false,hub,hub
target/kcnq1,target/ripk1,390,0.5154,false,false,hub,hub
target/kpcd1,target/q9z1j7,390,0.5154,false,false,hub,hub
target/rara,target/tlr4,390,0.5154,false,false,hub,hub
target/arachidonate-5-lipoxygenase-arachidonate-5-lipoxygenase,target/bmx,390,0.5153,false,false,hub,hub
target/beta-amyloid-a4-protein,target/neprilysin,390,0.5153,false,false,hub,hub
target/casp1,target/hdac9,390,0.5153,false,false,hub,hub
target/dna-topoisomerase-1,target/prostaglandin-biosynthetic-process,390,0.5153,false,false,hub,hub
target/fpr1,target/kcnk2,390,0.5153,false,false,hub,hub
target/hepatitis-b-virus,target/prostaglandin-secretion,390,0.5153,false,false,hub,hub
target/hepatitis-c-virus,target/histamine-h1-receptor-histamine-h1-receptor-hrh1-human,390,0.5153,false,false,hub,hub
target/integrin-alpha-iib-beta-3,target/muscarinic-acetylcholine-receptor-m4,390,0.5153,false,false,hub,hub
target/integrin-alpha-iib-beta-3,target/topoisomerase-iv,390,0.5153,false,false,hub,hub
target/kpym,target/thiazide-sensitive-sodium-chloride-cotransporter,390,0.5153,false,false,hub,hub
target/peptidoglycan-biosynthesis,target/vrac,390,0.5153,false,false,hub,hub
target/prostaglandin-biosynthetic-process,target/streptococcus-pneumoniae,390,0.5153,false,false,hub,hub
target/5ht1f,target/serotonin-3-receptor-chembl2111332,390,0.5152,false,false,hub,hub
target/acyl-coenzyme-a-cholesterol-acyltransferase-1,target/protein-farnesyltransferase,390,0.5152,false,false,hub,hub
target/adrenergic-receptor-alpha-2,target/kir2-3,390,0.5152,false,false,hub,hub
target/aldo-keto-reductase-family-1-member-b,target/mycobacterium-tuberculosis-h37rv,390,0.5152,false,false,hub,hub
target/carbonic-anhydrase-xii,target/kcnq1,390,0.5152,false,false,hub,hub
target/cell-growth,target/topoisomerase-iv,390,0.5152,false,false,hub,hub
target/dopamine-beta-hydroxylase,target/serotonin-3-receptor,390,0.5152,false,false,hub,hub
target/err3,target/tlr4,390,0.5152,false,false,hub,hub
target/hck,target/lyn,390,0.5152,false,false,hub,hub
target/mmp13-mmp13,target/plasmodium-falciparum,390,0.5152,false,false,hub,hub
target/mycobacterium-tuberculosis-h37rv,target/tlr4,390,0.5152,false,false,hub,hub
target/nitric-oxide-synthase-inducible,target/trpv3,390,0.5152,false,false,hub,hub
target/p2y2-receptor,target/tlr4,390,0.5152,false,false,hub,hub
target/amine-oxidase-flavin-containing-a,target/plasmodium-falciparum,390,0.5151,false,false,hub,hub
target/amine-oxidase-flavin-containing-a,target/serotonin-1d-receptor,390,0.5151,false,false,hub,hub
target/arachidonate-5-lipoxygenase,target/neprilysin,390,0.5151,false,false,hub,hub
target/arachidonate-5-lipoxygenase-arachidonate-5-lipoxygenase,target/kcma1,390,0.5151,false,false,hub,hub
target/atm,target/nitric-oxide-synthase-inducible,390,0.5151,false,false,hub,hub
target/bmr1b,target/ren,390,0.5151,false,false,hub,hub
target/catechol-o-methyltransferase,target/rorg,390,0.5151,false,false,hub,hub
target/d1-receptor,target/hepatitis-b-virus,390,0.5151,false,false,hub,hub
target/hepatitis-b-virus,target/m2-receptor,390,0.5151,false,false,hub,hub
target/mu-type-opioid-receptor,target/vrac,390,0.5151,false,false,hub,hub
target/nitric-oxide-synthase-inducible,target/rxfp1,390,0.5151,false,false,hub,hub
target/acetylcholinesterase-acetylcholinesterase,target/prostaglandin-biosynthetic-process,390,0.515,false,false,hub,hub
target/aoc3,target/cysteinyl-leukotriene-receptor-1,390,0.515,false,false,hub,hub
target/camp-dependent-protein-kinase,target/kir2-3,390,0.515,false,false,hub,hub
target/cats,target/tpa,390,0.515,false,false,hub,hub
target/clk1,target/clk2,390,0.515,false,false,hub,hub
target/comt,target/kcma1,390,0.515,false,false,hub,hub
target/cytochrome-p450-2c19,target/reactive-oxygen-species-biosynthetic-process,390,0.515,false,false,hub,hub
target/dopamine-beta-hydroxylase,target/histone-deacetylase-8,390,0.515,false,false,hub,hub
target/dopamine-beta-hydroxylase,target/monoamine-oxidase-a,390,0.515,false,false,hub,hub
target/hepatitis-c-virus,target/q9z1j7,390,0.515,false,false,hub,hub
target/hepatocyte-growth-factor-receptor-hepatocyte-growth-factor-receptor,target/neprilysin,390,0.515,false,false,hub,hub
target/monoamine-oxidase-a,target/vitamin-d-receptor,390,0.515,false,false,hub,hub
target/mycobacterium-tuberculosis,target/q9z1j7,390,0.515,false,false,hub,hub
target/tspo,target/type-1-angiotensin-ii-receptor-type-1-angiotensin-ii-receptor,390,0.515,false,false,hub,hub
target/2b-adrenoceptor,target/kpym,390,0.5149,false,false,hub,hub
target/aldo-keto-reductase-family-1-member-b,target/kcnq1,390,0.5149,false,false,hub,hub
target/err3,target/hmdh,390,0.5149,false,false,hub,hub
target/finc,target/serotonin-7-receptor,390,0.5149,false,false,hub,hub
target/hdac9,target/scn1b,390,0.5149,false,false,hub,hub
target/kcnk2,target/muscarinic-acetylcholine-receptor-m4,390,0.5149,false,false,hub,hub
target/kcnk2,target/topoisomerase-iv,390,0.5149,false,false,hub,hub
target/o39930,target/rna-directed-rna-polymerase,390,0.5149,false,false,hub,hub
target/pdpk1,target/pgrc1,390,0.5149,false,false,hub,hub
target/peptidoglycan-biosynthesis,target/streptococcus-pneumoniae,390,0.5149,false,false,hub,hub
target/protein-farnesyltransferase,target/serotonin-7-receptor,390,0.5149,false,false,hub,hub
target/arachidonate-5-lipoxygenase-arachidonate-5-lipoxygenase,target/trace-amine-associated-receptor-1,390,0.5148,false,false,hub,hub
target/aryl-hydrocarbon-receptor,target/urok,390,0.5148,false,false,hub,hub
target/atp4a,target/kcnk2,390,0.5148,false,false,hub,hub
target/cytochrome-p450-2c19,target/serotonin-7-receptor,390,0.5148,false,false,hub,hub
target/nitric-oxide-synthase-inducible,target/xanthine-dehydrogenase,390,0.5148,false,false,hub,hub
target/prostaglandin-biosynthetic-process,target/type-1-angiotensin-ii-receptor-type-1-angiotensin-ii-receptor,390,0.5148,false,false,hub,hub
target/5ntd,target/gper1,390,0.5147,false,false,hub,hub
target/acyl-coenzyme-a-cholesterol-acyltransferase-1,target/amine-oxidase-flavin-containing-a,390,0.5147,false,false,hub,hub
target/anandamide-amidohydrolase,target/serotonin-3-receptor-chembl2111332,390,0.5147,false,false,hub,hub
target/c-jun-n-terminal-kinase-1,target/integrin-alpha-iib-beta-3,390,0.5147,false,false,hub,hub
target/camp-dependent-protein-kinase,target/human-immunodeficiency-virus-type-1-protease,390,0.5147,false,false,hub,hub
target/d1-receptor,target/kcnq1,390,0.5147,false,false,hub,hub
target/leukocyte-elastase,target/m5-receptor,390,0.5147,false,false,hub,hub
target/mu-type-opioid-receptor,target/serotonin-3-receptor,390,0.5147,false,false,hub,hub
target/pncb,target/urok,390,0.5147,false,false,hub,hub
target/protein-farnesyltransferase,target/vitamin-d-receptor,390,0.5147,false,false,hub,hub
target/acha,target/kcnk2,390,0.5146,false,false,hub,hub
target/alpha-2b-adrenergic-receptor,target/carbonic-anhydrase-vii,390,0.5146,false,false,hub,hub
target/alpha-2b-adrenergic-receptor,target/hepg2,390,0.5146,false,false,hub,hub
target/amp-activated-protein-kinase-ampk,target/arachidonate-5-lipoxygenase-arachidonate-5-lipoxygenase,390,0.5146,false,false,hub,hub
target/aryl-hydrocarbon-receptor-aryl-hydrocarbon-receptor,target/sulfonylurea-receptors-k-atp-channels,390,0.5146,false,false,hub,hub
target/atm,target/sstr3,390,0.5146,false,false,hub,hub
target/beta-2-adrenergic-receptor-beta-2-adrenergic-receptor,target/serotonin-3-receptor-chembl2111332,390,0.5146,false,false,hub,hub
target/cac1a,target/tpa,390,0.5146,false,false,hub,hub
target/catechol-o-methyltransferase,target/nicotinic-acetylcholine-receptor-4-subunit,390,0.5146,false,false,hub,hub
target/cell-proliferation,target/monoamine-oxidase,390,0.5146,false,false,hub,hub
target/cysteinyl-leukotriene-receptor-1,target/q9z1j7,390,0.5146,false,false,hub,hub
target/glun1,target/tpa,390,0.5146,false,false,hub,hub
target/m4-receptor,target/vrac,390,0.5146,false,false,hub,hub
target/pgrc1,target/ptn11,390,0.5146,false,false,hub,hub
target/prostaglandin-secretion,target/vrac,390,0.5146,false,false,hub,hub
target/rxfp1,target/sstr3,390,0.5146,false,false,hub,hub
target/sc5a1,target/scn1b,390,0.5146,false,false,hub,hub
target/serotonin-2a-receptor-chembl322,target/serotonin-7-receptor,390,0.5146,false,false,hub,hub
target/slc22a12,target/tpa,390,0.5146,false,false,hub,hub
target/aldo-keto-reductase-family-1-member-b,target/at1-receptor,390,0.5145,false,false,hub,hub
target/alpha-2a-adrenergic-receptor-alpha-2a-adrenergic-receptor,target/h2-receptor,390,0.5145,false,false,hub,hub
