key,tier,displayName,has_unii,has_inchikey,is_combination
K1:70J9Z0J26P,2,Amber,True,False,False
K1:70JE2N95KR,2,Tigecycline,True,True,False
K1:70LDW53ROO,3,Cotton,True,False,False
K1:70O1TP6H01,3,Holcus Lanatus Pollen,True,False,False
K1:70TF95C8U7,3,Zinnia Elegans Whole,True,False,False
K1:710FLW4U46,2,Urtica Dioica,True,False,False
K1:7114SV0MYK,2,Selenicereus Grandiflorus Stem,True,False,False
K1:714783Y9Z0,3,Salvia Miltiorrhiza Whole,True,False,False
K1:71492GE1FX,1,Benralizumab,True,False,False
K1:714I8DV77O,2,Bos Taurus Mammary Gland,True,False,False
K1:714LIU3V6D,2,Nuphar Lutea Root,True,False,False
K1:716FQ5REVO,3,Ascrinvacumab,True,False,False
K1:7171WSG8A2,3,RECOMBINANT METHIONYL HUMAN BRAIN-DERIVED NEUROTROPHIC FACTOR,True,False,False
K1:717DPT98VM,2,Aesculus Carnea Flower,True,False,False
K1:718MWR54QO,3,Piper Aduncum Leaf,True,False,False
K1:7194H8W3KT,1,Salmonella Typhi Ty2 VI Polysaccharide Antigen,True,False,False
K1:71AOV0W131,2,Picea Mariana Resin,True,False,False
K1:71DD5V995L,3,Carbomer Copolymer Type A,True,False,False
K1:71ES77LGJC,3,Kiwi,True,False,False
K1:71KV7F609O,3,MIPASETAMAB UZOPTIRINE,True,False,False
K1:71ODY0V87H,2,Spiramycin,True,False,False
K1:71RR81V666,3,Iodine (131i) apamistamab,True,False,False
K1:71V0XKJ0WZ,3,Pegteograstim,True,False,False
K1:724GKU717M,3,Jojoba Oil,True,False,False
K1:724QD330RD,3,Abituzumab,True,False,False
K1:725P2LR8RG,3,Human Peripheral Nerve Tissue,True,False,False
K1:72M7L7U43V,3,BALURETGENE PARVEC,True,False,False
K1:72NWF32VZ6,3,Ceiba Pentandra Seed,True,False,False
K1:72Q967Y48V,3,Artemisia Vulgaris Oil,True,False,False
K1:72QQ293E8P,2,Arbutus Andrachne Leafy Shoot,True,False,False
K1:72T9EZC2VX,2,Eucalyptus,True,False,False
K1:72Y2RW62KO,3,Rna-Binding Protein 10,True,False,False
K1:73070DU1LA,3,Arctium Lappa Whole,True,False,False
K1:73096E137E,3,Camrelizumab,True,False,False
K1:738RYFW7B0,3,Bartonella Bacilliformis DNA,True,False,False
K1:739684T11W,3,Solenopsis Richteri,True,False,False
K1:7399B063X9,3,Semecarpus Anacardium Fruit,True,False,False
K1:73B0K5S26A,2,Belimumab,True,False,False
K1:73B14PX5FW,3,Amaranthus Retroflexus Pollen,True,False,False
K1:73BHJ429FF,2,Arisaema Dracontium Root,True,False,False
K1:73D586DAMF,3,Drisapersen,True,False,False
K1:73DM367W4P,3,Equisetum Arvense Whole,True,False,False
K1:73ECW5WG2F,3,Sus Scrofa Cartilage,True,False,False
K1:73H2I6QS54,3,Sacituzumab,True,False,False
K1:73KKR92BI9,3,Spanish Thyme,True,False,False
K1:73W9IQY50Q,3,Karaya Gum,True,False,False
K1:74068FOS7R,3,Hieracium Pilosella Whole,True,False,False
K1:740KW2J7GZ,3,Human Adenovirus B Serotype 3,True,False,False
K1:742PNX69QR,3,Rolipoltide,True,False,False
K1:743QUY4VD8,2,Hyaluronidase (HUMAN RECOMBINANT),True,False,False
K1:743QUY4VD8#nvhy,2,Hyaluronidase-Nvhy,True,False,False
K1:743VRI393X,3,Black Gram,True,False,False
K1:7446H202QW,3,Mastic,True,False,False
K1:744CCZ722D,3,Leucanthemum Vulgare Whole,True,False,False
K1:74A8KT7B4S,3,Latovetcel,True,False,False
K1:74D9ZOJ6IR,3,Omfiloctocog alfa,True,False,False
K1:74J6DNH49U,3,Human Herpesvirus 2,True,False,False
K1:74O70D6VG0,3,Guava,True,False,False
K1:74PD8J616H,3,Zea Mays Pollen,True,False,False
K1:74S41QF7VF,3,Lomatium Dissectum Whole,True,False,False
K1:74T7185BMM,2,Inebilizumab,True,False,False
K1:74T7185BMM#cdon,2,Inebilizumab-Cdon,True,False,False
K1:74V0KIG3TK,2,Veratrum Nigrum Flowering Top,True,False,False
K1:74X82ST8Q1,2,TARLATAMAB,True,False,False
K1:74X82ST8Q1#dlle,2,Tarlatamab-Dlle,True,False,False
K1:751635Z921,2,Binetrakin,True,False,False
K1:751E8J54VM,3,Clostridium Tetani,True,False,False
K1:75356789IW,3,Prunus Armeniaca Seed,True,False,False
K1:75447U56MI,3,Glehnia Root,True,False,False
K1:7556HJ7587,2,Gamboge,True,False,False
K1:758Z9H9WV9,3,Ceiba Pentandra Fiber,True,False,False
K1:759RAC446C,3,Human Papillomavirus Type 33 L1 Capsid Protein Antigen,True,False,False
K1:75CX1FK19V,3,Polyporus,True,False,False
K1:75HGV0062C,3,Sulodexide,True,False,False
K1:75IZZ8Y727,1,Camphor Oil,True,False,False
K1:75O014T1HG,3,Drosera Rotundifolia Flowering Top,True,False,False
K1:75UOH57984,3,Acer Saccharum Sap,True,False,False
K1:76013O881M,2,Apis Mellifera Venom,True,False,False
K1:760HJB0YRD,2,OBECABTAGENE AUTOLEUCEL,True,False,False
K1:760T5R8B3O,3,Salmonella Enterica Enterica Serovar Typhi,True,False,False
K1:7626GC95E5,3,Coriander Oil,True,False,False
K1:764HZ2554D,3,Dectrekumab,True,False,False
K1:766C38JSAR,3,Taldefgrobep alfa,True,False,False
K1:766QT72BK6,3,Bromus Inermis Pollen,True,False,False
K1:7671P4OO4U,3,Sanicula Europaea Top,True,False,False
K1:769297N5OK,2,Olea Europaea Whole,True,False,False
K1:76AFN9QO5H,3,Maridebart,True,False,False
K1:76DT32W78Z,3,Precemtabart,True,False,False
K1:76QBM68XR2,3,BBV-152 ANTIGEN ADJUVATED WITH ALGEL-IMDG,True,False,False
K1:76UI55V071,3,Oenothera Biennis Whole,True,False,False
K1:76Z7K87WV9,3,Winter Savory,True,False,False
K1:7776U7P31L,3,Edible Oyster,True,False,False
K1:77E89833TG,3,Ficlatuzumab,True,False,False
K1:77H9EM77P7,3,Hepatitis B Virus,True,False,False
K1:77JYS6UZ0M,3,Volagidemab,True,False,False
K1:77K87U8X7J,3,Solidago Virgaurea Pollen,True,False,False
K1:77MKL7AR5I,3,Adansonia Digitata Seed Oil,True,False,False
K1:77O28MCS79,2,Frunevetmab,True,False,False
K1:77X11O684J,3,Platanus X Acerifolia Pollen,True,False,False
K1:7829X3G2X5,3,Morinda Citrifolia Fruit,True,False,False
K1:7832HOY4ZQ,2,Dulse,True,False,False
K1:786YV7B602,3,Black-Eyed Pea,True,False,False
K1:787BZ3D14H,2,Pinus Mugo Leafy Twig,True,False,False
K1:787Z7N9UCU,3,Calamus Draco Resin,True,False,False
K1:78938RG6AM,3,Eclutatug,True,False,False
K1:78EVW7GX37,3,Clenoliximab,True,False,False
K1:78F3R6PZ9R,2,Fibrinogen (125i),True,False,False
K1:78LXD26OX3,3,CVX-060,True,False,False
K1:78SU4N7MVG,3,Neldaleucel,True,False,False
K1:794PGL549S,2,Raxibacumab,True,False,False
K1:799C2S3RNC,3,Tarperprumig,True,False,False
K1:799C8VF17R,2,Albumin Aggregated,True,False,False
K1:799ZL63XM1,3,Sus Scrofa Urethra,True,False,False
K1:79EDH25YRK,3,Alferminogene tadenovec,True,False,False
K1:79G1T427CF,2,Cocoyl Methyl Monoethanolamine,True,False,False
K1:79G218ZMB3,3,Conium Maculatum Whole,True,False,False
K1:79M2M2UDA9,3,Mentha Piperita,True,False,False
K1:79ME7DT193,3,Tasadenoturev,True,False,False
K1:79N6542N18,2,Kalmia Latifolia Leaf,True,False,False
K1:79NT7I8J0C,3,Avoplacel,True,False,False
K1:79T6JRG308,2,Arcitumomab,True,False,False
K1:79V7Q9VIWQ,3,Nomacopan,True,False,False
K1:7A1PJO5PCK,3,LSALT PEPTIDE,True,False,False
K1:7A4S6N2EG2,3,Lactobacillus Salivarius,True,False,False
K1:7A72MUN24Z,3,Marrubium Vulgare,True,False,False
K1:7A7G0PQI12,3,Cervus Elaphus Horn Oil,True,False,False
K1:7A99K6361Z,2,Oryctolagus Cuniculus Liver,True,False,False
K1:7B590791ER,1,Human Interleukin 12,True,False,False
K1:7B69B0BD62,2,Sus Scrofa Thymus,True,False,False
K1:7BN8468162,3,Astragalus Crassicarpus Whole,True,False,False
K1:7BP4DH5PDC,2,Scutellaria Lateriflora,True,False,False
K1:7BWD4SYN2A,3,Lactobacillus Johnsonii,True,False,False
K1:7C17NQF03M,3,SEVUPARIN,True,False,False
K1:7C201CLB71,3,Tenatumomab,True,False,False
K1:7C42E2D7B0,3,Taraxacum Officinale Whole,True,False,False
K1:7CAZ46X8EL,3,Sepofarsen,True,False,False
K1:7COI029E6K,2,Human Herpesvirus 5,True,False,False
K1:7CTH8MD549,3,Gardenia,True,False,False
K1:7CTV6G2L4K,2,Carlina Vulgaris Whole,True,False,False
K1:7CVR7L4A2D,1,MALTODEXTRIN,True,False,False
K1:7D0CGR40U1,3,Oregano Leaf Oil,True,False,False
K1:7D0R3114J3,3,MDX-1303,True,False,False
K1:7D0YB67S97,1,Abatacept,True,False,False
K1:7D28M9SL9B,3,Mercurialis Annua Flowering Top,True,False,False
K1:7D3VB244UX,3,Corn Silk,True,False,False
K1:7D6EM3S13P,2,Lymecycline,True,True,False
K1:7D8DU3293G,3,Capsella Bursa-Pastoris Top,True,False,False
K1:7D96IR0PPM,2,Pegaspargase,True,False,False
K1:7DC28K241X,3,Plantago Major Leaf,True,False,False
K1:7DGR11S93X,3,Azerutamig,True,False,False
K1:7DX2J287CV,2,Sus Scrofa Ear,True,False,False
K1:7E34E106BO,3,Atlantic Halibut,True,False,False
K1:7E628D4GSQ,3,Anatumomab mafenatox,True,False,False
K1:7E889U5RNN,2,Chelidonium Majus,True,False,False
K1:7EA48700V9,3,Poa Pratensis Top,True,False,False
K1:7EFI23P78R,3,SAR-439459,True,False,False
K1:7EK4SFN1TX,2,Ricinus Communis Seed,True,False,False
K1:7EM2VXC85Q,3,NBL-015,True,False,False
K1:7ER98K4WW9,3,Ciletatug vedotin,True,False,False
K1:7EV65EAW6H,2,Lanolin,True,False,False
K1:7F763NNC9X,3,Sizofiran,True,False,False
K1:7FV667B00B,3,Tropaeolum Majus Flower,True,False,False
K1:7G1J5DA97F,3,White Wax,True,False,False
K1:7GAF379J5J,3,TOLL-LIKE RECEPTOR 9,True,False,False
K1:7GL3G1COB3,3,Sus Scrofa Lung,True,False,False
K1:7GR9I2683O,1,Mecasermin,True,False,False
K1:7H0QTZ446K,2,Menyanthes Trifoliata,True,False,False
K1:7H443NUB2T,2,Scrophularia Nodosa,True,False,False
K1:7HW5CX6OD5,3,Tarcocimab tedromer,True,False,False
K1:7IFM8431X3,3,Laricifomes Officinalis Fruiting Body,True,False,False
K1:7IIH57D9E0,3,Populus Tremuloides Leaf,True,False,False
K1:7IUT83FK6S,3,Lifastuzumab vedotin,True,False,False
K1:7J12CD6O9L,3,Bos Taurus Skin,True,False,False
K1:7J37EHM6J6,3,Ononis Repens Whole,True,False,False
K1:7J57TP95QO,3,Ganoderma Applanatum,True,False,False
K1:7J6DBS5FRN,3,Variola Virus,True,False,False
K1:7J6GS9QIF0,3,AMP-110,True,False,False
K1:7J95K7ID2S,1,Scutellaria Baicalensis Root,True,False,False
K1:7JM57I419K,2,Bos Taurus Pituitary Gland,True,False,False
K1:7JNY4KV3NK,3,Ociperlimab,True,False,False
K1:7JWF1EYH61,3,ACETYLCYSTEINE ZIDRIMER,True,False,False
K1:7JWJ3HXZ9U,3,Juniperus Occidentalis Pollen,True,False,False
K1:7JX5YDQ0D6,3,Eschscholzia Californica Flower,True,False,False
K1:7K2YOJ14X0,2,Lisocabtagene maraleucel,True,False,False
K1:7K5O7P6QIU,2,Loncastuximab tesirine,True,False,False
K1:7K5O7P6QIU#lpyl,2,Loncastuximab Tesirine-Lpyl,True,False,False
K1:7K91ZBK8GJ,3,Oregano Flowering Top,True,False,False
K1:7KNP87L4X4,3,Ulocuplumab,True,False,False
K1:7KV510R6H6,2,Nerium Oleander Leaf,True,False,False
K1:7LP92X4WPE,3,PARIGLASGENE BRECAPARVOVEC,True,False,False
K1:7M3UL8MR2Y,3,Belantamab,True,False,False
K1:7M867G6T1U,2,Centella Asiatica,True,False,False
K1:7M9GZF9VTT,3,IMCY-0098,True,False,False
K1:7MCC43O1YB,3,Nelistotug,True,False,False
K1:7MFJ5FK8CF,3,Efsubaglutide alfa,True,False,False
K1:7N2B70SFEZ,1,Rice Germ,True,False,False
K1:7N3A092A5X,3,Heliomycin,True,True,False
K1:7N444M3926,3,Cornus Rugosa Whole,True,False,False
K1:7NF3GE7IWR,3,Chamaemelum Nobile,True,False,False
K1:7NL2E3F6K3,2,Emicizumab,True,False,False
K1:7NLV25LOSI,1,Streptococcus Pneumoniae Type 22f Capsular Polysaccharide Antigen,True,False,False
K1:7OI79TB6KN,3,IGN-523,True,False,False
K1:7OR5YIL2C6,3,Wuchereria Bancrofti,True,False,False
K1:7ORP6R724L,2,Penicillium Roqueforti,True,False,False
K1:7OSV6M6T4D,3,ALNUCTAMAB,True,False,False
K1:7OXK16K08B,3,Rovanersen,True,False,False
K1:7P7342526P,3,Ocrase,True,False,False
K1:7PCM518YLR,2,Efmoroctocog alfa,True,False,False
K1:7PGE2DJ8QM,3,Sus Scrofa Ureter,True,False,False
K1:7PH07Z124Q,2,Clematis Vitalba Whole,True,False,False
K1:7PI26E943G,2,Dolichovespula Arenaria Venom Protein,True,False,False
K1:7PMP6X6XQ3,3,FIANLIMAB DFO ZR-89,True,False,False
K1:7PO9B4VQ1U,3,BMS-986179,True,False,False
K1:7PTS8JHT9R,3,Picankibart,True,False,False
K1:7Q50F46595,1,Pea Protein,True,False,False
K1:7Q7T9Z7QUW,3,Sus Scrofa Hair,True,False,False
K1:7Q7VH25L5D,3,Rutabaga,True,False,False
K1:7Q9DHH4FGG,3,Anaerococcus Tetradius,True,False,False
K1:7QFT17RLRG,3,Lobelia,True,False,False
K1:7QH7EKX6K6,3,Bos Taurus Brainstem,True,False,False
K1:7QI41X9QWC,3,Tominersen,True,False,False
K1:7QVV6I50DT,1,Alatrofloxacin,True,True,False
K1:7QW97A6ZTH,3,Tazlestobart,True,False,False
K1:7R4LQP52DM,2,Leontopodium Alpinum,True,False,False
K1:7RJ7NSG7A0,3,Inetagugene geperpavec,True,False,False
K1:7RRX3XD4VY,3,Solbinsiran,True,False,False
K1:7S6NW5FH8X,3,Dendryphiella Vinosa,True,False,False
K1:7S7TV2F4XC,3,Stephania Tetrandra Whole,True,False,False
K1:7S82P3R43Z,2,Apis Mellifera,True,False,False
K1:7S9328671Z,3,Stemona Tuberosa Root,True,False,False
K1:7S9F79AD9Z,3,OMPEKIMIG,True,False,False
K1:7SA290YK68,2,Dextran 70,True,False,False
K1:7SAB275FP2,3,Ocimum Basilicum Flowering Top,True,False,False
K1:7SCP4N87CI,2,Clematis Vitalba Flower,True,False,False
K1:7SF22186WT,3,Vesencumab,True,False,False
K1:7SGW2C2ZH7,3,Nebokitug,True,False,False
K1:7SI2UZG934,3,Condoliase,True,False,False
K1:7SQY4ZUD30,1,Dinutuximab,True,False,False
K1:7STZ3BV7X4,3,Ansipastobart,True,False,False
K1:7T1F30V5YH,3,Polysorbate 20,True,False,False
K1:7TIM28LZA8,2,Perfluoropolymethylisopropyl Ether (2000 MW),True,False,False
K1:7TK323DLA0,2,NOGAPENDEKIN ALFA INBAKICEPT,True,False,False
K1:7TK323DLA0#pmln,1,Nogapendekin alfa Inbakicept-Pmln,True,False,False
K1:7TLR512M4A,3,Haematonectria Haematococca,True,False,False
K1:7TPC058OWY,2,Robinia Pseudoacacia Bark,True,False,False
K1:7TQ52FVC2L,3,SYM-022,True,False,False
K1:7TRV45YZF7,3,Polygonum Cuspidatum Root,True,False,False
K1:7TS9C20ZWA,3,PF-06747143,True,False,False
K1:7TZA0YO6QR,2,Carpinus Betulus Whole,True,False,False
K1:7U437HHU5C,3,Poa Annua Pollen,True,False,False
K1:7U76MXL14N,3,Aesculus Hippocastanum Bark,True,False,False
K1:7UB4J759TD,3,Human Vaccinia Virus Immune Globulin,True,False,False
K1:7UQ7X4Y489,2,Tinzaparin,True,False,False
K1:7USH1LF92M,3,Eupolyphaga Sinensis,True,False,False
K1:7UWT6B0L2U,3,Etokimab,True,False,False
K1:7V2F1075HD,3,Hypericin,True,True,False
K1:7V6HE3DM5A,2,Ocriplasmin,True,False,False
K1:7V9926378A,2,Indium IN-111 Satumomab Pendetide,True,False,False
K1:7VJU9PSU87,3,PHA-794428,True,False,False
K1:7VWM3OLK0G,3,TUMOR NECROSIS FACTOR RECEPTOR SUPERFAMILY MEMBER 9,True,False,False
K1:7VY54Y73ZG,3,Uzatresgene autoleucel,True,False,False
K1:7W0O278T12,3,Serclutamab talirine,True,False,False
K1:7X23S1OW1N,3,Borago Officinalis Flower,True,False,False
K1:7X3MB3Z4FP,1,Bifidobacterium Adolescentis,True,False,False
K1:7X6143A60Y,3,EPRATUZUMAB-CYS-TESIRINE,True,False,False
K1:7X8HL8GRTM,3,Alnus Rhombifolia Pollen,True,False,False
K1:7XL5ISS668,2,Brentuximab vedotin,True,False,False
K1:7XW7TB10X9,3,Eucalyptus Globulus Pollen,True,False,False
K1:7XZ4062R17,2,Vestronidase alfa,True,False,False
K1:7XZ4062R17#vjbk,2,Vestronidase Alfa-Vjbk,True,False,False
K1:7Y1255HVXR,3,Sesame Seed,True,False,False
K1:7Y2U36DB42,3,Pilocarpus Jaborandii Whole,True,False,False
K1:7Y51EV0DZW,2,Catnip,True,False,False
K1:7Y64R856MB,3,Greater Galangal,True,False,False
K1:7YC151N82L,2,Bacillus Cereus,True,False,False
K1:7YC686GQ8F,3,Polyoxyl 40 Hydrogenated Castor Oil,True,False,False
K1:7YT49ZX2QZ,3,Canvuparatide,True,False,False
K1:7Z7EUX7R6M,3,Cantuzumab mertansine,True,False,False
K1:7ZO132YX2X,3,Oryctolagus Cuniculus Thymus,True,False,False
K1:7ZX1Q9SJ1F,3,NEMVALEUKIN ALFA,True,False,False
K1:8003NOJ82F,3,Robinia Pseudoacacia Pollen,True,False,False
K1:802YF989GT,3,Ecklonia Kurome,True,False,False
K1:808UWJ59FI,3,Salix Lasiolepis Pollen,True,False,False
K1:80A297KX6N,2,Campath-1 Antigen,True,False,False
K1:80CZ5Z3WH3,3,Taenia Solium,True,False,False
K1:80K66AHT6U,3,Pseudostellaria Root,True,False,False
K1:80N308T1NN,3,Zein,True,False,False
K1:80T6U6714J,2,Elaeis Guineensis Fruit,True,False,False
K1:810258W28U,2,Anamirta Cocculus Seed,True,False,False
K1:812HCC9672,3,Glebionis Coronaria Whole,True,False,False
K1:812R0W1I3K,3,Turnera Diffusa Leaf,True,False,False
K1:8136Y38GY5,2,Hydroxyethyl Cellulose (140 MPA.S At 5%),True,False,False
K1:8138AB7E8Y,3,Eclipta Prostrata Whole,True,False,False
K1:813Z1U3E4R,3,Necator Americanus,True,False,False
K1:815V716OR2,3,Gibberella Fujikuroi,True,False,False
K1:8160EU25B5,2,Quercus Alba Whole,True,False,False
K1:816CLQ4017,3,Northern Bluefin Tuna,True,False,False
K1:81F061RQS4,3,Carbazochrome,True,True,False
K1:81FGO4H42J,3,Ligusticum Porteri Root,True,False,False
K1:81FZ7X4MWD,3,Sus Scrofa Esophagus,True,False,False
K1:81GS97HVFO,3,Artemisia Absinthium Pollen,True,False,False
K1:81H2R5AOH3,3,Sugarcane,True,False,False
K1:81J55YFQ16,3,Renvistobart,True,False,False
K1:81MCR2UQ6Q,2,Rosa Canina Flower,True,False,False
K1:8202AY8I7H,2,Eptinezumab,True,False,False
K1:8202AY8I7H#jjmr,2,Eptinezumab-Jjmr,True,False,False
K1:820CI2BHRP,3,Cosfroviximab,True,False,False
K1:820DPX33S7,3,Polyglyceryl-4 Isostearate,True,False,False
K1:820LSF646I,2,Syzygium Cumini Seed,True,False,False
K1:82C68SUI26,2,Hagenia Abyssinica Flower,True,False,False
K1:82KK5J435E,3,Human Coxsackievirus A2,True,False,False
K1:82LKS4QV2Y,3,Poliglusam,True,False,False
K1:82P4S8Q3FB,3,Socazolimab,True,False,False
K1:82WF2WG4MP,3,Burfiralimab,True,False,False
K1:82WG3POL9W,3,Fletikumab,True,False,False
K1:82X32CRA5U,3,Rheum Officinale Stem,True,False,False
K1:830295X963,2,Gaultheria Procumbens Top,True,False,False
K1:831AQW699W,1,Bifidobacterium Longum,True,False,False
K1:831MQ9808D,3,French Tarragon,True,False,False
K1:831MXG026J,3,Calochortus Tolmiei Whole,True,False,False
K1:839MOZ74GK#viii,2,HUMAN COAGULATION FACTOR VIII,True,False,False
K1:83AL37E3A7,3,Bos Taurus Placenta,True,False,False
K1:83B65P4796,3,Anas Platyrhynchos Feather,True,False,False
K1:83D6475CAW,3,Totrombopag,True,True,False
K1:83DC4O5TD3,3,Goose,True,False,False
K1:83DC7W9PBC,3,GORIVITUG,True,False,False
K1:83EC7ZS4MP,3,Milpocitide,True,False,False
K1:83F04L6KZ4,2,Alnus Glutinosa Leaf,True,False,False
K1:83G67E21XI,2,Urokinase,True,False,False
K1:83M15WOS0F,3,Momordica Charantia Whole,True,False,False
K1:83N78IDA7P,2,Dactylis Glomerata Pollen,True,False,False
K1:83X1I1RR5F,3,Amphiachyris Dracunculoides Pollen,True,False,False
K1:83YOM0NEL5,3,Blosozumab,True,False,False
K1:83YSP51SMA,3,Opuntia Ficus-Indica Flower,True,False,False
K1:8408FL59ZX,3,Alkanet,True,False,False
K1:841P9W25WA,3,AV-203,True,False,False
K1:8470G57WFM,1,CORN OIL,True,False,False
K1:8471AK50P8,2,Ferula Ammoniacum Resin,True,False,False
K1:8476849N1Y,3,Rhizopus Arrhizus,True,False,False
K1:848H67V9N5,3,Chionanthus Virginicus Whole,True,False,False
K1:84BQ0R0Y02,3,Xylaria Nigripes,True,False,False
K1:84H4A6227O,3,Ancylostoma Duodenale,True,False,False
K1:84IVV0906Z,3,Oryza Sativa Whole,True,False,False
K1:84PG7W9845,3,Bartonella Henselae,True,False,False
K1:84Q71TU5SU,3,Cavia Porcellus Dander,True,False,False
K1:84SOH0O3OO,3,Betula Alba Leaf,True,False,False
K1:84X67520MF,3,Leptospira Interrogans,True,False,False
K1:84ZOM591BB,3,Syagrus Romanzoffiana Pollen,True,False,False
K1:8502S3Z5N1,3,Combretum Micranthum Leaf,True,False,False
K1:8511ZMP5QK,2,Agave Americana Leaf,True,False,False
K1:8557NML9E6,3,Cynomorium Songaricum Stem,True,False,False
K1:8566421Q5R,3,EMD-1201081,True,False,False
K1:856YO1Z64F,2,Turmeric,True,False,False
K1:857C5Q4J3H,3,Oryctolagus Cuniculus Lung,True,False,False
K1:857Y17E6U4,3,ASP-1948,True,False,False
K1:85A4592PC8,3,Galvokimig,True,False,False
K1:85HKB87105,3,Juglans Regia Leaf,True,False,False
K1:85HVU818II,3,Monardella Odoratissima Whole,True,False,False
K1:85I1Z426OV,2,Bos Taurus Lymph Vessel,True,False,False
K1:85J5ZP6YSL,3,Oblimersen,True,False,False
K1:85RMN3QGSE,3,Platanus Occidentalis Bark,True,False,False
K1:85SG16BF3L,3,Somenopor,True,False,False
K1:85TS31SOL3,3,Nimacimab,True,False,False
K1:85V55ZLV2Z,3,Gatipotuzumab,True,False,False
K1:85Z8OHV3K7,3,Brassica Rapa Pollen,True,False,False
K1:8617Z5FMF6,1,Milk Basic Protein,True,False,False
K1:86507VZR9K,3,Hordeum Vulgare Top,True,False,False
K1:86780VJI1Q,3,Patritumab,True,False,False
K1:867X5909JO,3,Perakizumab,True,False,False
K1:86FCX28PTU,3,AGN-211745,True,False,False
K1:86H4S6K51N,3,Thymus Serpyllum,True,False,False
K1:86LWA5503I,3,Atriplex Lentiformis Pollen,True,False,False
K1:86M454L2TT,2,Lycosa Tarantula,True,False,False
K1:86ML6Q92VN,3,GLIAL CELL LINE-DERIVED NEUROTROPHIC FACTOR,True,False,False
K1:86R5J6D01D,3,Daikon,True,False,False
K1:86Y5JME9KT,3,QN-302,True,True,False
K1:873JZU3ASZ,2,Symphoricarpos Albus Fruit,True,False,False
K1:873OI62848,2,Bacillus Anthracis Strain V770-Np1-R Antigens,True,False,False
K1:875Y4127EA,2,Hetastarch,True,False,False
K1:877L01IZ0P,2,Ledum Palustre Twig,True,False,False
K1:87EJ76IO83,2,Juglans Regia Whole,True,False,False
K1:87M90CV8NC,2,Nipocalimab,True,False,False
K1:87M90CV8NC#aahu,2,Nipocalimab-Aahu,True,False,False
K1:87MNT78TAZ,3,GATRALIMAB,True,False,False
K1:87PZ955YRB,3,Frovocimab,True,False,False
K1:87T4327873,1,Trevogrumab,True,False,False
K1:87U156LEN7,3,Epicoccum Nigrum,True,False,False
K1:885452N0GZ,2,Angelica Atropurpurea Root,True,False,False
K1:88635FW2QX,3,Tidutamab,True,False,False
K1:8883YP2R6D,2,Ivermectin,True,False,False
K1:88C1D8R8JW,3,Albusomatropin,True,False,False
K1:88VZV9HGT4,3,Equus Caballus Skin,True,False,False
K1:88WBI2D80S,3,Vantictumab,True,False,False
K1:88X9BPQ5N4,3,Zotresiran,True,False,False
K1:894KSI08XK,3,Nurulimab,True,False,False
K1:8961SFA7R3,3,Gimsilumab,True,False,False
K1:898723IQHQ,2,Gleptoferron,True,False,False
K1:89ATB9I3D2,3,SGN-CD123A,True,False,False
K1:89BAT511BD,3,Ulmus Americana Pollen,True,False,False
K1:89IEJ09R73,2,Giardia Lamblia,True,False,False
K1:89VP85U2R1,3,Larrea Divaricata Whole,True,False,False
K1:8A6OMU3I8L,3,Blackberry,True,False,False
K1:8A7F670F2Y,2,Sacrosidase,True,False,False
K1:8A94843BM7,3,Agastache Urticifolia Whole,True,False,False
K1:8AD0I300BR,3,Ceanothus Americanus Whole,True,False,False
K1:8B1J60R28A,3,Firastotug,True,False,False
K1:8B269H8XVH,3,Fritillaria,True,False,False
K1:8B5KCA0GAK,3,Amolimogene bepiplasmid,True,False,False
K1:8B8GHO5O27,3,Polybenzarsol,True,False,False
K1:8B8VV1W6FZ,3,Izokibep,True,False,False
K1:8BC4CUT4JL,3,Cardamom,True,False,False
K1:8C367IY4EY,3,Bordetella Pertussis Filamentous Hemagglutinin Antigen (FORMALDEHYDE INACTIVATED),True,False,False
K1:8C3Z4148WZ,2,Alginic Acid,True,False,False
K1:8CF93KW41W,2,Bacillus Subtilis,True,False,False
K1:8CWA86931H,3,Morinda Officinalis Whole,True,False,False
K1:8CZS546954,3,Lime (CITRUS),True,False,False
K1:8D6Q5LNG3D,3,"Cod, Unspecified",True,False,False
K1:8DQ4YVG4D5,3,Efbalropendekin alfa,True,False,False
K1:8DS6G120HJ,3,Horseradish,True,False,False
K1:8DW238I7ZI,3,Coix Lacryma-Jobi Ma-Yuen Seed,True,False,False
K1:8E272251DI,2,Anemone Pratensis,True,False,False
K1:8E7358CX1J,3,Olea Europaea Fruit Volatile Oil,True,False,False
K1:8E88WSA6X3,3,Upanovimab,True,False,False
K1:8E9NT44R8I,2,Turkey,True,False,False
K1:8ES4CE6CXN,3,TEDROMER,True,False,False
K1:8F049NKY49,2,Calcium Polycarbophil,True,False,False
K1:8FB1K07F16,2,PROTHROMBIN,True,False,False
K1:8FFQ0L4R3B,3,Befovacimab,True,False,False
K1:8FL9JE4Q9H,3,Trabikibart,True,False,False
K1:8FP93ED6H2,3,Hamamelis Virginiana Leaf Water,True,False,False
K1:8FU7FQ8UPK,3,Sintilimab,True,False,False
